layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes
67,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
67,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
67,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
67,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
68,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
68,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
68,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
68,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
68,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
68,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
68,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
68,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
68,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
68,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
68,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
69,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
69,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
69,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
69,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
69,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
69,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
69,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
69,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
69,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
69,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
69,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
70,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
70,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
70,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
70,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
70,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
70,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
70,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
70,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
70,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
70,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
70,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
71,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
71,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
71,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
71,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
71,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
71,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
71,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
71,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
71,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
71,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
71,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
72,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
72,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
72,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
72,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
72,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
72,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
72,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
72,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
72,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
72,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
72,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
73,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
73,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
73,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
73,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
73,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
73,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
73,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
73,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
73,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
73,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
73,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
74,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
74,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
