layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes,repeats
aggregate; see repeats,moe.expert399.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert399.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert400.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert400.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert401.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert401.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert402.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert402.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert403.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert403.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert404.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert404.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert405.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert405.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert406.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert406.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert407.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert407.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert408.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert408.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert409.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert409.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert410.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert410.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert411.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert411.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert412.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert412.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert413.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert413.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert414.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert414.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert415.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert415.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert416.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert416.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert417.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert417.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert418.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert418.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert419.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert419.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert420.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert420.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert421.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert421.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert422.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert422.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert423.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert423.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert424.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert424.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert425.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert425.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert426.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert426.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert427.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert427.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert428.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert428.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert429.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert429.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert430.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert430.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert431.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert431.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert432.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert432.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert433.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert433.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert434.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert434.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert435.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert435.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert436.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert436.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert437.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert437.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert438.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert438.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert439.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert439.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert440.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert440.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert441.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert441.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert442.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert442.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert443.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert443.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert444.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert444.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert445.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert445.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert446.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
